Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,c - dc,,soc
12095,32891.49993,12-14-2015 18:41:00,144.4993397,7,1,-0.499973714,3.412141562,2.330119129,2.095785795,8.931240468,7.581348891,-3.24249E-05,0,0,0,0,,0.234333334,,10.66658493
12096,32892.51553,12-14-2015 18:41:01,145.5149431,7,1,-0.499793887,3.412141562,2.330119129,2.095926823,8.931240468,7.581830094,0,0,0,0,0,,0.234192305,,10.65986547
12097,32893.51558,12-14-2015 18:41:02,146.5149929,7,1,-0.499973714,3.411979675,2.330119129,2.096065709,8.931240468,7.582303979,-3.23772E-05,0,0,0,0,,0.234053419,,10.65324811
12098,32894.5311,12-14-2015 18:41:03,147.5305169,7,1,-0.499973714,3.411817551,2.330119129,2.096206736,8.931240468,7.582785164,-6.48022E-05,0,0,0,0,,0.233912392,,10.6465287
12099,32895.53111,12-14-2015 18:41:04,148.5305211,7,1,-0.499793887,3.411979675,2.330119129,2.096345616,8.931240468,7.58325901,-3.23772E-05,0,0,0,0,,0.233773512,,10.63991162
12100,32896.53113,12-14-2015 18:41:05,149.530548,7,1,-0.499973714,3.411817551,2.330119129,2.096484494,8.931240468,7.583732847,-9.72271E-05,0,0,0,0,,0.233634635,,10.63329465
12101,32897.54682,12-14-2015 18:41:06,150.5462357,7,1,-0.499793887,3.411817551,2.330119129,2.096625554,8.931240468,7.58421412,-3.24249E-05,0,0,0,0,,0.233493574,,10.62657368
12102,32898.56224,12-14-2015 18:41:07,151.5616569,7,1,-0.500153542,3.411817551,2.330119129,2.096766577,8.931240468,7.584695262,0,0,0,0,0,,0.233352552,,10.61985451
12103,32899.56231,12-14-2015 18:41:08,152.5617256,7,1,-0.499793887,3.411817551,2.330119129,2.096905458,8.931240468,7.585169096,0,0,0,0,0,,0.23321367,,10.61323734
12104,32900.56233,12-14-2015 18:41:09,153.561742,7,1,-0.499793887,3.411817551,2.330119129,2.097044331,8.931240468,7.585642893,0,0,0,0,0,,0.233074798,,10.60662062
12105,32901.57795,12-14-2015 18:41:10,154.5773649,7,1,-0.499973714,3.411655426,2.330119129,2.09718537,8.931240468,7.586124084,-3.24249E-05,0,0,0,0,,0.232933759,,10.59990066
12106,32902.59355,12-14-2015 18:41:11,155.5929616,7,1,-0.499973714,3.411655426,2.330119129,2.097326413,8.931240468,7.586605277,-3.24249E-05,0,0,0,0,,0.232792716,,10.59318051
12107,32903.60917,12-14-2015 18:41:12,156.6085862,7,1,-0.499793887,3.411817551,2.330119129,2.097467461,8.931240468,7.587086487,3.24249E-05,0,0,0,0,,0.232651667,,10.58646011
12108,32904.60921,12-14-2015 18:41:13,157.6086204,7,1,-0.500153542,3.411655426,2.330119129,2.09760634,8.931240468,7.58756029,-3.24249E-05,0,0,0,0,,0.232512788,,10.57984307
12109,32905.62466,12-14-2015 18:41:14,158.6240783,7,1,-0.499973714,3.411655426,2.330119129,2.097745217,8.931240468,7.588034084,-3.24249E-05,0,0,0,0,,0.232373911,,10.57322613
12110,32906.64048,12-14-2015 18:41:15,159.6398936,7,1,-0.500153542,3.411655426,2.330119129,2.097888421,8.931240468,7.588522637,-3.24249E-05,0,0,0,0,,0.232230708,,10.56640305
12111,32907.64054,12-14-2015 18:41:16,160.6399522,7,1,-0.499793887,3.411493301,2.330119129,2.0980273,8.931240468,7.588996435,-6.48499E-05,0,0,0,0,,0.232091828,,10.55978596
12112,32908.65608,12-14-2015 18:41:17,161.6554923,7,1,-0.499973714,3.411493301,2.330119129,2.098168329,8.931240468,7.58947756,-3.24249E-05,0,0,0,0,,0.2319508,,10.55306651
12113,32909.65616,12-14-2015 18:41:18,162.6555753,7,1,-0.499793887,3.411493301,2.330119129,2.098307206,8.931240468,7.589951338,-3.24249E-05,0,0,0,0,,0.231811923,,10.54644958
12114,32910.67138,12-14-2015 18:41:19,163.6707978,7,1,-0.500153542,3.411331415,2.330119129,2.098446067,8.931240468,7.590425061,-3.23772E-05,0,0,0,0,,0.231673061,,10.53983337
12115,32911.67166,12-14-2015 18:41:20,164.6710719,7,1,-0.499973714,3.411493301,2.330119129,2.098587112,8.931240468,7.590906226,0,0,0,0,0,,0.231532016,,10.53311311
12116,32912.67184,12-14-2015 18:41:21,165.6712554,7,1,-0.499973714,3.411169291,2.330119129,2.098726017,8.931240468,7.591380083,-6.48022E-05,0,0,0,0,,0.231393111,,10.52649485
12117,32913.68719,12-14-2015 18:41:22,166.6866074,7,1,-0.500153542,3.411169291,2.330119129,2.098864858,8.931240468,7.591853719,-9.72271E-05,0,0,0,0,,0.23125427,,10.51987963
12118,32914.70287,12-14-2015 18:41:23,167.7022839,7,1,-0.499973714,3.411169291,2.330119129,2.099008068,8.931240468,7.592342251,-6.48022E-05,0,0,0,0,,0.23111106,,10.51305622
12119,32915.71827,12-14-2015 18:41:24,168.7176798,7,1,-0.500153542,3.411169291,2.330119129,2.099146948,8.931240468,7.592816002,-6.48022E-05,0,0,0,0,,0.230972181,,10.50643917
12120,32916.71846,12-14-2015 18:41:25,169.7178697,7,1,-0.999693096,3.371788502,2.330119129,2.099382361,8.931240468,7.593611712,-0.007908583,0,0,0,0,,0.230736768,,10.49522265
12121,32917.73408,12-14-2015 18:41:26,170.7334896,7,1,-0.999872863,3.371140242,2.330119129,2.099664436,8.931240468,7.594562712,-0.008038235,0,0,0,0,,0.230454692,,10.48178285
12122,32918.7341,12-14-2015 18:41:27,171.7335138,7,1,-0.999872863,3.370491982,2.330119129,2.099942169,8.931240468,7.595498919,-0.008135462,0,0,0,0,,0.230176959,,10.46854997
12123,32919.7497,12-14-2015 18:41:28,172.7491136,7,1,-0.999872863,3.370167971,2.330119129,2.100224228,8.931240468,7.596449564,-0.008200264,0,0,0,0,,0.2298949,,10.45511097
12124,32920.7653,12-14-2015 18:41:29,173.7647188,7,1,-0.999872863,3.36984396,2.330119129,2.100506283,8.931240468,7.597400109,-0.00058341,0,0,0,0,,0.229612846,,10.44167216
12125,32921.78074,12-14-2015 18:41:30,174.780154,7,1,-0.999872863,3.369681835,2.330119129,2.100784017,8.931240468,7.598336007,-0.000356531,0,0,0,0,,0.229335112,,10.42843923
12126,32922.78095,12-14-2015 18:41:31,175.7803595,7,1,-0.999872863,3.369357586,2.330119129,2.101066092,8.931240468,7.599286449,-0.000291729,0,0,0,0,,0.229053037,,10.41499947
12127,32923.79654,12-14-2015 18:41:32,176.7959541,7,1,-0.999872863,3.369033575,2.330119129,2.101348153,8.931240468,7.600236781,-0.000291681,0,0,0,0,,0.228770976,,10.40156036
12128,32924.81218,12-14-2015 18:41:33,177.8115978,7,1,-0.999872863,3.368709326,2.330119129,2.101630231,8.931240468,7.601187084,-0.000291729,0,0,0,0,,0.228488897,,10.38812043
12129,32925.82797,12-14-2015 18:41:34,178.8273839,7,1,-0.999872863,3.36854744,2.330119129,2.10191235,8.931240468,7.602137467,-0.000259304,0,0,0,0,,0.228206778,,10.37467858
12130,32926.84343,12-14-2015 18:41:35,179.8428414,7,1,-0.999872863,3.36854744,2.330119129,2.102194363,8.931240468,7.603087442,-0.000162029,0,0,0,0,,0.227924765,,10.36124176
12131,32927.8586,12-14-2015 18:41:36,180.8580117,7,1,-0.999872863,3.36822319,2.330119129,2.102476301,8.931240468,7.6040371,-0.000194502,0,0,0,0,,0.227642827,,10.3478085
12132,32928.85886,12-14-2015 18:41:37,181.8582739,7,1,0.499644846,3.486851454,2.330229788,2.102525156,8.931626181,7.604201711,0.023563575,0,0,0,0,,0.227704632,,10.35075327
12133,32929.85899,12-14-2015 18:41:38,182.8584034,7,1,0.499644846,3.488796234,2.330370706,2.102525156,8.932117676,7.604201711,0.024017382,0,0,0,0,,0.227845551,,10.35746749
12134,32930.87465,12-14-2015 18:41:40,183.8740652,7,1,0.499465019,3.489768505,2.330511667,2.102525156,8.932609529,7.604201711,0.024211835,0,0,0,0,,0.227986512,,10.36418374
12135,32931.89024,12-14-2015 18:41:41,184.8896492,7,1,0.499644846,3.491065025,2.330652603,2.102525156,8.933101461,7.604201711,0.024503518,0,0,0,0,,0.228127448,,10.37089878
12136,32932.89025,12-14-2015 18:41:42,185.8896621,7,1,0.499644846,3.49187541,2.330791389,2.102525156,8.933586023,7.604201711,0.001523352,0,0,0,0,,0.228266233,,10.37751136
12137,32933.90584,12-14-2015 18:41:43,186.905249,7,1,0.499824673,3.492685795,2.330932335,2.102525156,8.93407824,7.604201711,0.001004791,0,0,0,0,,0.228407179,,10.38422688
12138,32934.90584,12-14-2015 18:41:44,187.9052589,7,1,0.499644846,3.493495941,2.331071127,2.102525156,8.934563042,7.604201711,0.000842714,0,0,0,0,,0.228545971,,10.39083977
12139,32935.90585,12-14-2015 18:41:45,188.9052682,7,1,0.499644846,3.493982077,2.331209909,2.102525156,8.935047901,7.604201711,0.00074544,0,0,0,0,,0.228684754,,10.39745222
12140,32936.92145,12-14-2015 18:41:46,189.9208665,7,1,-0.000254341,3.454925537,2.331227258,2.102525196,8.935108476,7.604201851,-0.007260323,0,0,0,0,,0.228702062,,10.3982769
12141,32937.93707,12-14-2015 18:41:47,190.9364867,7,1,-7.45215E-05,3.454925537,2.331227259,2.102525245,8.93510848,7.60420202,-0.0074224,0,0,0,0,,0.228702014,,10.39827462
12142,32938.9371,12-14-2015 18:41:48,191.9365156,7,1,-7.45215E-05,3.454763651,2.331227259,2.102525296,8.93510848,7.604202196,-0.007584429,0,0,0,0,,0.228701963,,10.3982722
12143,32939.95273,12-14-2015 18:41:49,192.9521449,7,1,-0.000254341,3.454601526,2.33122726,2.102525351,8.935108483,7.604202385,-0.007746506,0,0,0,0,,0.228701909,,10.39826962
12144,32940.96867,12-14-2015 18:41:50,193.9680885,7,1,-7.45215E-05,3.454763651,2.33122726,2.102525403,8.935108483,7.604202566,-6.48022E-05,0,0,0,0,,0.228701857,,10.39826713
12145,32941.98373,12-14-2015 18:41:51,194.9831412,7,1,-7.45215E-05,3.454925537,2.33122726,2.102525456,8.935108483,7.604202748,3.23772E-05,0,0,0,0,,0.228701804,,10.39826462
12146,32942.9839,12-14-2015 18:41:52,195.983316,7,1,-0.000254341,3.454925537,2.331227261,2.102525508,8.935108484,7.604202927,6.48022E-05,0,0,0,0,,0.228701753,,10.39826217
12147,32943.98391,12-14-2015 18:41:53,196.9833282,7,1,-7.45215E-05,3.454925537,2.331227262,2.102525554,8.935108488,7.604203087,6.48022E-05,0,0,0,0,,0.228701708,,10.39826003
12148,32944.98394,12-14-2015 18:41:54,197.9833548,7,1,-0.000254341,3.455087662,2.331227262,2.102525605,8.935108488,7.604203265,3.24249E-05,0,0,0,0,,0.228701656,,10.39825757
12149,32945.99957,12-14-2015 18:41:55,198.9989798,7,1,-0.000254341,3.455087662,2.331227262,2.102525649,8.935108488,7.604203417,3.24249E-05,0,0,0,0,,0.228701612,,10.39825547
12150,32947.0152,12-14-2015 18:41:56,200.0146164,7,1,-0.000254341,3.455087662,2.331227262,2.102525709,8.935108488,7.604203624,0,0,0,0,0,,0.228701552,,10.39825261
12151,32948.03083,12-14-2015 18:41:57,201.0302458,7,1,-0.000254341,3.455249786,2.331227262,2.102525764,8.935108488,7.604203812,6.48499E-05,0,0,0,0,,0.228701498,,10.39825003
12152,32949.0464,12-14-2015 18:41:58,202.0458096,7,1,-7.45215E-05,3.455249786,2.331227263,2.102525809,8.935108492,7.60420397,6.48499E-05,0,0,0,0,,0.228701453,,10.39824789
12153,32950.06203,12-14-2015 18:41:59,203.0614487,7,1,-0.000254341,3.455249786,2.331227263,2.102525855,8.935108492,7.604204127,6.48499E-05,0,0,0,0,,0.228701408,,10.39824574
12154,32951.07763,12-14-2015 18:42:00,204.0770453,7,1,-0.000254341,3.455249786,2.331227263,2.102525908,8.935108492,7.60420431,3.24249E-05,0,0,0,0,,0.228701355,,10.39824321
12155,32952.09336,12-14-2015 18:42:01,205.0927747,7,1,-0.499973714,3.416841269,2.331227263,2.102534297,8.935108493,7.604233017,-0.007649279,0,0,0,0,,0.228692966,,10.39784349
12156,32953.10888,12-14-2015 18:42:02,206.1082977,7,1,-0.499793887,3.415706873,2.331227263,2.102675335,8.935108493,7.604714825,-0.007908583,0,0,0,0,,0.228551928,,10.39112361
12157,32954.12454,12-14-2015 18:42:03,207.1239534,7,1,-0.499973714,3.415220737,2.331227263,2.102816382,8.935108493,7.605196557,-0.00800581,0,0,0,0,,0.228410881,,10.38440324
12158,32955.1246,12-14-2015 18:42:04,208.1240172,7,1,-0.499793887,3.414734602,2.331227263,2.10295526,8.935108493,7.605670807,-0.008103037,0,0,0,0,,0.228272003,,10.37778627
12159,32956.13996,12-14-2015 18:42:05,209.1393771,7,1,-0.499793887,3.414248466,2.331227263,2.103094098,8.935108493,7.606144854,-0.008232641,0,0,0,0,,0.228133165,,10.37117118
12160,32957.14008,12-14-2015 18:42:06,210.1394893,7,1,-0.499793887,3.413924217,2.331227263,2.103235147,8.935108493,7.606626403,-0.000486183,0,0,0,0,,0.227992116,,10.36445076
12161,32958.15536,12-14-2015 18:42:07,211.1547715,7,1,-0.500153542,3.413438082,2.331227263,2.103376156,8.935108493,7.607107762,-0.000388956,0,0,0,0,,0.227851107,,10.35773222
12162,32959.15568,12-14-2015 18:42:08,212.1550891,7,1,-0.499973714,3.413275957,2.331227263,2.103515081,8.935108493,7.607581958,-0.000324154,0,0,0,0,,0.227712182,,10.35111301
12163,32960.1557,12-14-2015 18:42:09,213.1551105,7,1,-0.499973714,3.412951946,2.331227263,2.103653963,8.935108493,7.60805597,-0.000324106,0,0,0,0,,0.2275733,,10.34449582
12164,32961.17121,12-14-2015 18:42:10,214.1706216,7,1,-0.499973714,3.412627697,2.331227263,2.103794995,8.935108493,7.608537289,-0.000291729,0,0,0,0,,0.227432268,,10.33777619
12165,32962.18697,12-14-2015 18:42:11,215.1863793,7,1,-0.499793887,3.412465811,2.331227263,2.10393606,8.935108493,7.609018683,-0.000291681,0,0,0,0,,0.227291203,,10.33105501
12166,32963.20253,12-14-2015 18:42:12,216.2019405,7,1,-0.500153542,3.411979675,2.331227263,2.1040771,8.935108493,7.609499957,-0.000291681,0,0,0,0,,0.227150163,,10.32433497
12167,32964.21815,12-14-2015 18:42:13,217.2175598,7,1,-0.500153542,3.411979675,2.331227263,2.104218151,8.935108493,7.609981234,-0.000226879,0,0,0,0,,0.227009113,,10.31761449
12168,32965.21815,12-14-2015 18:42:14,218.2175647,7,1,-0.499973714,3.411817551,2.331227263,2.104357029,8.935108493,7.610455076,-0.000226879,0,0,0,0,,0.226870234,,10.31099746
12169,32966.21816,12-14-2015 18:42:15,219.2175702,7,1,-0.499973714,3.411655426,2.331227263,2.104495897,8.935108493,7.610928858,-0.000162077,0,0,0,0,,0.226731366,,10.30438095
12170,32967.23379,12-14-2015 18:42:16,220.233206,7,1,-0.499793887,3.411655426,2.331227263,2.104636943,8.935108493,7.61141005,-0.000129652,0,0,0,0,,0.22659032,,10.29766069
12171,32968.24937,12-14-2015 18:42:17,221.2487807,7,1,-0.500153542,3.411331415,2.331227263,2.104777985,8.935108493,7.611891215,-0.000162029,0,0,0,0,,0.226449278,,10.29094058
12172,32969.24938,12-14-2015 18:42:18,222.2487976,7,1,-0.499973714,3.411169291,2.331227263,2.104916875,8.935108493,7.612365015,-0.000162077,0,0,0,0,,0.226310388,,10.28432302
12173,32970.26499,12-14-2015 18:42:19,223.2644007,7,1,-0.499973714,3.411169291,2.331227263,2.105057917,8.935108493,7.612846137,-9.72271E-05,0,0,0,0,,0.226169346,,10.27760289
12174,32971.2806,12-14-2015 18:42:20,224.2800169,7,1,-0.499973714,3.411169291,2.331227263,2.105198973,8.935108493,7.613327291,-9.72271E-05,0,0,0,0,,0.22602829,,10.27088213
12175,32972.29599,12-14-2015 18:42:21,225.2954052,7,1,-0.499793887,3.411007166,2.331227263,2.105337856,8.935108493,7.613801017,-9.72271E-05,0,0,0,0,,0.225889407,,10.26426492
12176,32973.2962,12-14-2015 18:42:22,226.2956131,7,1,-0.499793887,3.411007166,2.331227263,2.105478906,8.935108493,7.614282117,-6.48499E-05,0,0,0,0,,0.225748358,,10.25754445
12177,32974.2962,12-14-2015 18:42:23,227.2956167,7,1,-0.500153542,3.410683155,2.331227263,2.105617779,8.935108493,7.61475578,-9.72271E-05,0,0,0,0,,0.225609484,,10.25092769
12178,32975.31181,12-14-2015 18:42:24,228.3112285,7,1,-0.499973714,3.410683155,2.331227263,2.105758821,8.935108493,7.615236829,-9.72271E-05,0,0,0,0,,0.225468442,,10.24420758
12179,32976.31182,12-14-2015 18:42:25,229.3112383,7,1,-0.500153542,3.410358906,2.331227263,2.10589769,8.935108493,7.615710451,-9.72271E-05,0,0,0,0,,0.225329573,,10.23759102
12180,32977.31189,12-14-2015 18:42:26,230.3113087,7,1,-0.499973714,3.410358906,2.331227263,2.106036572,8.935108493,7.616184101,-0.000129652,0,0,0,0,,0.225190692,,10.23097385
12181,32978.32747,12-14-2015 18:42:27,231.3268884,7,1,-0.499973714,3.410358906,2.331227263,2.106177607,8.935108493,7.616665089,-9.72271E-05,0,0,0,0,,0.225049656,,10.22425408
12182,32979.32751,12-14-2015 18:42:28,232.3269211,7,1,-0.499973714,3.410358906,2.331227263,2.106316483,8.935108493,7.617138708,-6.48499E-05,0,0,0,0,,0.22491078,,10.21763717
12183,32980.32753,12-14-2015 18:42:29,233.3269412,7,1,-0.499973714,3.41019702,2.331227263,2.106455355,8.935108493,7.6176123,-6.48022E-05,0,0,0,0,,0.224771908,,10.21102045
12184,32981.34309,12-14-2015 18:42:30,234.3425037,7,1,-0.499793887,3.41019702,2.331227263,2.106596386,8.935108493,7.618093244,-9.72271E-05,0,0,0,0,,0.224630877,,10.2043009
12185,32982.35869,12-14-2015 18:42:31,235.358104,7,1,-0.499973714,3.410034895,2.331227263,2.106737432,8.935108493,7.618574229,-9.72271E-05,0,0,0,0,,0.224489831,,10.1975806
12186,32983.37432,12-14-2015 18:42:32,236.3737334,7,1,-0.499793887,3.40987277,2.331227263,2.106878482,8.935108493,7.619055218,-9.72271E-05,0,0,0,0,,0.224348781,,10.19086012
12187,32984.37447,12-14-2015 18:42:33,237.3738864,7,1,-0.499973714,3.410034895,2.331227263,2.107017382,8.935108493,7.619528863,-3.24249E-05,0,0,0,0,,0.224209881,,10.18424208
12188,32985.38956,12-14-2015 18:42:34,238.3889728,7,1,-0.499793887,3.410034895,2.331227263,2.107156237,8.935108493,7.620002352,-3.24249E-05,0,0,0,0,,0.224071026,,10.17762616
12189,32986.38993,12-14-2015 18:42:35,239.3893476,7,1,-0.499973714,3.409710646,2.331227263,2.107297295,8.935108493,7.620483338,-9.72748E-05,0,0,0,0,,0.223929968,,10.17090533
12190,32987.40549,12-14-2015 18:42:36,240.4049046,7,1,-0.500153542,3.409710646,2.331227263,2.107438342,8.935108493,7.620964283,-6.48499E-05,0,0,0,0,,0.223788921,,10.164185
12191,32988.42078,12-14-2015 18:42:37,241.4201898,7,1,-3.99962759,3.133397579,2.331227263,2.107934583,8.935108493,7.622548069,-0.055327464,0,0,0,0,,0.22329268,,10.14054107
12192,32989.42101,12-14-2015 18:42:38,242.420424,7,1,-3.999268055,3.127239227,2.331227263,2.109045803,8.935108493,7.626026038,-0.056559134,0,0,0,0,,0.22218146,,10.08759576
12193,32990.43653,12-14-2015 18:42:39,243.435941,7,1,-3.999268055,3.12318778,2.331227263,2.11017399,8.935108493,7.629551541,-0.057336997,0,0,0,0,,0.221053273,,10.03384209
12194,32991.43673,12-14-2015 18:42:40,244.4361431,7,1,-3.999447823,3.119784594,2.331227263,2.111285182,8.935108493,7.63301999,-0.058017634,0,0,0,0,,0.219942082,,9.980898159
12195,32992.45238,12-14-2015 18:42:41,245.4517895,7,1,-3.999268055,3.117353678,2.331227263,2.112413532,8.935108493,7.6365387,-0.058471393,0,0,0,0,,0.218813731,,9.927136687
12196,32993.46797,12-14-2015 18:42:42,246.4673811,7,1,-3.999447823,3.114922762,2.331227263,2.113541809,8.935108493,7.640054304,-0.003176355,0,0,0,0,,0.217685454,,9.873378706
12197,32994.4681,12-14-2015 18:42:43,247.4675186,7,1,-3.999268055,3.112653732,2.331227263,2.114652933,8.935108493,7.643513962,-0.002592993,0,0,0,0,,0.21657433,,9.820437996
12198,32995.48347,12-14-2015 18:42:44,248.4828824,7,1,-3.99962759,3.110384941,2.331227263,2.115780972,8.935108493,7.647023805,-0.002301264,0,0,0,0,,0.215446291,,9.766691354
12199,32996.49923,12-14-2015 18:42:45,249.4986427,7,1,-2.499930143,3.229337454,2.331227263,2.116701645,8.935108493,7.649928417,0.022072649,0,0,0,0,,0.214525618,,9.722824883
12200,32997.51481,12-14-2015 18:42:46,250.5142283,7,1,-2.499930143,3.229985714,2.331227263,2.11740689,8.935108493,7.652206108,0.022753334,0,0,0,0,,0.213820373,,9.689222746
12201,32998.51483,12-14-2015 18:42:47,251.5142425,7,1,-2.499930143,3.229823589,2.331227263,2.118101324,8.935108493,7.65444904,0.023142243,0,0,0,0,,0.213125939,,9.656135662
12202,32999.5304,12-14-2015 18:42:48,252.529817,7,1,-2.499930143,3.229661465,2.331227263,2.11880655,8.935108493,7.656726793,0.023628425,0,0,0,0,,0.212420713,,9.622534449
12203,33000.53043,12-14-2015 18:42:49,253.5298424,7,1,-2.499930143,3.22949934,2.331227263,2.119500981,8.935108493,7.658969511,0.023984957,0,0,0,0,,0.211726282,,9.589447515
12204,33001.53048,12-14-2015 18:42:50,254.5298924,7,1,-2.500109911,3.228851318,2.331227263,2.120195435,8.935108493,7.661212066,-0.000162029,0,0,0,0,,0.211031828,,9.556359509
12205,33002.54601,12-14-2015 18:42:51,255.5454265,7,1,-2.499750376,3.228851318,2.331227263,2.120900631,8.935108493,7.663489072,-0.000194454,0,0,0,0,,0.210326632,,9.522759666
12206,33003.56162,12-14-2015 18:42:52,256.5610294,7,1,-2.500109911,3.228203058,2.331227263,2.121605874,8.935108493,7.665765942,-0.000324106,0,0,0,0,,0.209621389,,9.489157607
12207,33004.56165,12-14-2015 18:42:53,257.5610622,7,1,-2.499930143,3.227716684,2.331227263,2.122300309,8.935108493,7.668007629,-0.000388956,0,0,0,0,,0.208926954,,9.456070503
12208,33005.57727,12-14-2015 18:42:54,258.5766854,7,1,-2.499750376,3.227554798,2.331227263,2.123005578,8.935108493,7.670283967,-0.000356531,0,0,0,0,,0.208221685,,9.422467214
12209,33006.59287,12-14-2015 18:42:55,259.5922822,7,1,-2.500289679,3.226744413,2.331227263,2.123710821,8.935108493,7.672559947,-0.000453758,0,0,0,0,,0.207516442,,9.388865129
12210,33007.59287,12-14-2015 18:42:56,260.5922829,7,1,-2.499750376,3.226420403,2.331227263,2.124405248,8.935108493,7.674800686,-0.000421333,0,0,0,0,,0.206822015,,9.35577842
12211,33008.59296,12-14-2015 18:42:57,261.5923783,7,1,-2.499750376,3.226096153,2.331227263,2.125099725,8.935108493,7.677041266,-0.000421381,0,0,0,0,,0.206127538,,9.32268932
12212,33009.60845,12-14-2015 18:42:58,262.6078683,7,1,-2.499930143,3.225610018,2.331227263,2.12580489,8.935108493,7.679316014,-0.000388956,0,0,0,0,,0.205422373,,9.289090939
12213,33010.60848,12-14-2015 18:42:59,263.6078901,7,1,-2.500109911,3.224961758,2.331227263,2.126499327,8.935108493,7.681555773,-0.000486183,0,0,0,0,,0.204727936,,9.256003734
12214,33011.60849,12-14-2015 18:43:00,264.6078993,7,1,-2.499750376,3.224799633,2.331227263,2.127193745,8.935108493,7.683795191,-0.000421381,0,0,0,0,,0.204033518,,9.22291745
12215,33012.62408,12-14-2015 18:43:01,265.6234977,7,1,-2.499930143,3.224151373,2.331227263,2.127899,8.935108493,7.686069232,-0.000388956,0,0,0,0,,0.203328263,,9.189314812
12216,33013.62432,12-14-2015 18:43:02,266.6237329,7,1,-2.499930143,3.223827362,2.331227263,2.128593589,8.935108493,7.688308536,-0.000421333,0,0,0,0,,0.202633674,,9.15622036
12217,33014.63972,12-14-2015 18:43:03,267.6391299,7,1,-2.499750376,3.223179102,2.331227263,2.129298691,8.935108493,7.690581425,-0.000453758,0,0,0,0,,0.201928572,,9.122625018
12218,33015.63977,12-14-2015 18:43:04,268.639187,7,1,-2.499930143,3.222692966,2.331227263,2.129993144,8.935108493,7.692819634,-0.000453758,0,0,0,0,,0.201234119,,9.089537076
12219,33016.65531,12-14-2015 18:43:05,269.6547275,7,1,-2.499930143,3.222368717,2.331227263,2.130698341,8.935108493,7.69509214,-0.000421381,0,0,0,0,,0.200528922,,9.055937209
12220,33017.67091,12-14-2015 18:43:06,270.6703244,7,1,-2.499930143,3.221720457,2.331227263,2.131403588,8.935108493,7.697364482,-0.000453806,0,0,0,0,,0.199823675,,9.022334918
12221,33018.68622,12-14-2015 18:43:07,271.6856385,7,1,-2.499930143,3.221234322,2.331227263,2.132108647,8.935108493,7.699635854,-0.000421381,0,0,0,0,,0.199118616,,8.988741631
12222,33019.68656,12-14-2015 18:43:08,272.6859726,7,1,-2.499750376,3.220748186,2.331227263,2.132803296,8.935108493,7.701873386,-0.000421333,0,0,0,0,,0.198423967,,8.955644319
12223,33020.68661,12-14-2015 18:43:09,273.6860261,7,1,0.999544024,3.50305748,2.331413418,2.133023727,8.935759923,7.70258378,0.056137752,0,0,0,0,,0.198389691,,8.954011223
12224,33021.70213,12-14-2015 18:43:10,274.7015488,7,1,0.999544024,3.508405685,2.331695359,2.133023727,8.936748413,7.70258378,0.057239771,0,0,0,0,,0.198671632,,8.967444611
12225,33022.70214,12-14-2015 18:43:11,275.7015524,7,1,0.999544024,3.512132883,2.331972991,2.133023727,8.937722999,7.70258378,0.058082484,0,0,0,0,,0.198949264,,8.98067268
12226,33023.71778,12-14-2015 18:43:12,276.7171941,7,1,0.999544024,3.515049934,2.332254971,2.133023727,8.938713754,7.70258378,0.058795549,0,0,0,0,,0.199231244,,8.99410794
12227,33024.73336,12-14-2015 18:43:13,277.7327705,7,1,0.999364197,3.51748085,2.332536941,2.133023727,8.939705212,7.70258378,0.007422352,0,0,0,0,,0.199513214,,9.007542707
12228,33025.74898,12-14-2015 18:43:14,278.7483964,7,1,0.999364197,3.519263506,2.332818917,2.133023727,8.940697317,7.70258378,0.002755022,0,0,0,0,,0.19979519,,9.02097776
12229,33026.7646,12-14-2015 18:43:15,279.7640117,7,1,0.999544024,3.521208286,2.333100891,2.133023727,8.941689967,7.70258378,0.002301264,0,0,0,0,,0.200077164,,9.034412689
12230,33027.78025,12-14-2015 18:43:16,280.7796619,7,1,0.999544024,3.522990942,2.333382872,2.133023727,8.94268313,7.70258378,0.00197711,0,0,0,0,,0.200359145,,9.047848007
12231,33028.79574,12-14-2015 18:43:17,281.7951575,7,1,-0.999693096,3.364009619,2.333447948,2.13323631,8.942912398,7.703299264,-0.03037014,0,0,0,0,,0.200211637,,9.040819825
12232,33029.79583,12-14-2015 18:43:18,282.7952448,7,1,-0.999872863,3.362226963,2.333447948,2.133514067,8.942912398,7.704233373,-0.031148052,0,0,0,0,,0.199933881,,9.027585832
12233,33030.81145,12-14-2015 18:43:19,283.8108662,7,1,-0.999693096,3.361092567,2.333447948,2.133796139,8.942912398,7.705181581,-0.031796265,0,0,0,0,,0.199651809,,9.014146178
12234,33031.82719,12-14-2015 18:43:20,284.8266025,7,1,-0.999872863,3.360120296,2.333447948,2.134078246,8.942912398,7.706129609,-0.032314826,0,0,0,0,,0.199369702,,9.000704893
