Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
12102,42646.55119,11-07-2015 07:57:49,3.015742214,7,1,-1.92E-05,3.501925707,2.31579432,2.074467681,8.885176155,7.516159921,6.48E-05,12.02557427,0.241326638,12.02557427,,,0.241326639,,12.02557431
12103,42647.56679,11-07-2015 07:57:50,4.031340857,7,1,-1.92E-05,3.502249479,2.31579432,2.07446769,8.885176155,7.516159949,0.000129509,12.02557386,0.24132663,12.02557386,,,0.24132663,,12.02557386
12104,42648.58236,11-07-2015 07:57:51,5.046904493,7,1,-1.92E-05,3.502249479,2.31579432,2.074467699,8.885176155,7.516159982,9.71E-05,12.0255734,0.241326621,12.0255734,,,0.241326621,,12.02557342
12105,42649.59796,11-07-2015 07:57:52,6.062511041,7,1,-1.92E-05,3.502087593,2.31579432,2.074467711,8.885176155,7.516160026,6.48E-05,12.02557277,0.241326608,12.02557277,,,0.241326609,,12.02557282
12106,42650.59805,11-07-2015 07:57:53,7.062594354,7,1,-1.92E-05,3.502249479,2.31579432,2.07446772,8.885176155,7.516160054,6.48E-05,12.02557237,0.2413266,12.02557237,,,0.2413266,,12.02557237
12107,42651.61359,11-07-2015 07:57:54,8.078141409,7,1,-1.92E-05,3.502411366,2.31579432,2.074467729,8.885176155,7.516160087,6.48E-05,12.0255719,0.241326591,12.0255719,,,0.241326591,,12.02557192
12108,42652.62921,11-07-2015 07:57:55,9.093756609,7,1,-1.92E-05,3.502411366,2.31579432,2.074467739,8.885176155,7.516160122,9.71E-05,12.02557139,0.241326581,12.02557139,,,0.241326581,,12.02557142
12109,42653.64484,11-07-2015 07:57:56,10.10938347,7,1,-1.92E-05,3.502573252,2.31579432,2.074467748,8.885176155,7.516160154,9.71E-05,12.02557095,0.241326572,12.02557095,,,0.241326572,,12.02557097
12110,42654.64484,11-07-2015 07:57:57,11.10938589,7,1,-1.92E-05,3.502411366,2.31579432,2.074467764,8.885176155,7.51616021,6.48E-05,12.02557015,0.241326556,12.02557015,,,0.241326556,,12.02557017
12111,42655.66052,11-07-2015 07:57:58,12.12506672,7,1,-1.92E-05,3.502573252,2.31579432,2.074467775,8.885176155,7.516160249,3.24E-05,12.02556959,0.241326544,12.02556959,,,0.241326545,,12.02556962
12112,42656.67605,11-07-2015 07:57:59,13.14059433,7,1,-1.92E-05,3.502573252,2.31579432,2.074467786,8.885176155,7.516160289,6.48E-05,12.02556902,0.241326533,12.02556902,,,0.241326534,,12.02556907
12113,42657.67607,11-07-2015 07:58:00,14.14061834,7,1,-1.92E-05,3.502573252,2.31579432,2.074467792,8.885176155,7.516160307,0,12.02556875,0.241326528,12.02556875,,,0.241326528,,12.02556877
12114,42658.69169,11-07-2015 07:58:01,15.15623795,7,1,-1.92E-05,3.502735138,2.31579432,2.074467805,8.885176155,7.516160354,6.48E-05,12.02556809,0.241326514,12.02556809,,,0.241326515,,12.02556812
12115,42659.70728,11-07-2015 07:58:02,16.17182517,7,1,-1.92E-05,3.502735138,2.31579432,2.074467812,8.885176155,7.516160378,6.48E-05,12.02556774,0.241326507,12.02556774,,,0.241326508,,12.02556777
12116,42660.7229,11-07-2015 07:58:03,17.18744787,7,1,-1.92E-05,3.502735138,2.31579432,2.074467817,8.885176155,7.516160397,3.24E-05,12.02556747,0.241326502,12.02556747,,,0.241326503,,12.02556752
12117,42661.73822,11-07-2015 07:58:04,18.20276544,7,1,-1.92E-05,3.502897024,2.31579432,2.074467826,8.885176155,7.516160429,3.24E-05,12.02556703,0.241326493,12.02556703,,,0.241326494,,12.02556707
12118,42662.73826,11-07-2015 07:58:05,19.20280961,7,1,-0.000199852,3.502897024,2.31579432,2.074467833,8.885176155,7.516160451,3.24E-05,12.0255667,0.241326487,12.0255667,,,0.241326487,,12.02556672
12119,42663.75417,11-07-2015 07:58:06,20.21871864,7,1,-1.92E-05,3.503220797,2.31579432,2.074467847,8.885176155,7.5161605,6.48E-05,12.02556601,0.241326473,12.02556601,,,0.241326473,,12.02556602
12120,42664.76974,11-07-2015 07:58:07,21.23429129,7,1,-0.96176362,3.432638407,2.31579432,2.07451586,8.885176155,7.516325416,-0.014084101,12.02316563,0.24127846,12.02316563,,,0.24127846,,12.02316564
12121,42665.76974,11-07-2015 07:58:08,22.23429153,7,1,-0.946411848,3.431505203,2.31579432,2.074782236,8.885176155,7.517239474,-0.014278364,12.00984834,0.241012084,12.00984834,,,0.241012084,,12.00984836
12122,42666.78541,11-07-2015 07:58:09,23.24995964,7,1,-1.534295082,3.386824846,2.31579432,2.075082459,8.885176155,7.518265791,-0.023214435,11.99483892,0.240711861,11.99483892,,,0.240711861,,11.99483892
12123,42667.80098,11-07-2015 07:58:10,24.26552929,7,1,-1.873118043,3.35930419,2.31579432,2.07553517,8.885176155,7.519795683,-0.028750945,11.97220592,0.240259149,11.97220592,,,0.24025915,,11.97220595
12124,42668.81662,11-07-2015 07:58:11,25.28116671,7,1,-2.11621809,3.338421106,2.31579432,2.076078913,8.885176155,7.521619065,-0.032959938,11.94502185,0.239715406,11.94502185,,,0.239715407,,11.9450219
12125,42669.83221,11-07-2015 07:58:12,26.29676158,7,1,-2.33908987,3.319318533,2.31579432,2.076691872,8.885176155,7.52366176,-0.022340249,11.91437741,0.239102447,11.91437741,,,0.239102448,,11.91437744
12126,42670.83225,11-07-2015 07:58:13,27.29680284,7,1,-0.637931228,3.442837238,2.31579432,2.077201307,8.885176155,7.52535901,0.002493,11.88890858,0.238593013,11.88890858,,,0.238593013,,11.88890859
12127,42671.84791,11-07-2015 07:58:14,28.31245712,7,1,-0.931963086,3.422925472,2.31579432,2.077402329,8.885176155,7.526049895,0.007543898,11.87885863,0.238391991,11.87885863,,,0.238391991,,11.87885864
12128,42672.863,11-07-2015 07:58:15,29.3275454,7,1,-2.784472466,3.284836769,2.31579432,2.077805559,8.885176155,7.527401573,-0.014504957,11.8586994,0.23798876,11.8586994,,,0.237988761,,11.85869944
12129,42673.86345,11-07-2015 07:58:16,30.327994,7,1,-1.316299677,3.389415026,2.31579432,2.078461494,8.885176155,7.529566182,0.010490179,11.82590641,0.237332826,11.82590641,,,0.237332826,,11.82590642
12130,42674.87913,11-07-2015 07:58:18,31.34367448,7,1,-1.063085437,3.408841372,2.31579432,2.078811396,8.885176155,7.530754013,0.018260717,11.80841331,0.236982924,11.80841331,,,0.236982924,,11.80841332
12131,42675.89468,11-07-2015 07:58:19,32.3592308,7,1,-0.460392296,3.453845501,2.31579432,2.079060269,8.885176155,7.531604167,0.001975012,11.79597104,0.23673405,11.79597104,,,0.236734051,,11.79597109
12132,42676.91028,11-07-2015 07:58:20,33.37483203,7,1,0.085950769,3.495612144,2.315801769,2.079148998,8.885202191,7.531910678,0.014569712,11.79190758,0.236652772,11.79190758,,,0.236652771,,11.79190755
12133,42677.92594,11-07-2015 07:58:21,34.39048949,7,1,0.176977843,3.504192114,2.31583487,2.079148998,8.88531805,7.531910678,0.044550993,11.79356244,0.236685872,11.79356244,,,0.236685872,,11.79356241
12134,42678.92596,11-07-2015 07:58:22,35.39050677,7,1,0.176797241,3.505487204,2.315884004,2.079148998,8.885490253,7.531910678,0.023117304,11.79601883,0.236735006,11.79601883,,,0.236735006,,11.79601883
12135,42679.94154,11-07-2015 07:58:23,36.40609256,7,1,0.126949072,3.502735138,2.31592899,2.079148998,8.885647926,7.531910678,0.018746376,11.7982679,0.236779992,11.7982679,,,0.236779992,,11.79826787
12136,42680.95695,11-07-2015 07:58:24,37.42150058,7,1,0.166863725,3.506620407,2.315969147,2.079148998,8.885788653,7.531910678,0.010393095,11.80027552,0.236820149,11.80027552,,,0.236820149,,11.8002755
12137,42681.97277,11-07-2015 07:58:25,38.43732139,7,1,1.149197578,3.579792738,2.316124931,2.079148998,8.886344011,7.531910678,0.016544724,11.80806383,0.236975933,11.80806383,,,0.236975933,,11.80806381
12138,42682.98838,11-07-2015 07:58:26,39.45292982,7,1,0.719166875,3.550491333,2.316399682,2.079148998,8.887325293,7.531910678,0.009097958,11.8217998,0.237250684,11.8217998,,,0.237250684,,11.82179979
12139,42684.00399,11-07-2015 07:58:27,40.46853657,7,1,-0.181892782,3.484927654,2.316519466,2.079169529,8.887750596,7.531982241,-0.004209042,11.82676187,0.237349937,11.82676187,,,0.237349937,,11.82676188
12140,42685.00406,11-07-2015 07:58:28,41.46860819,7,1,-0.460211694,3.463558674,2.316519466,2.079252105,8.887750596,7.532268887,-0.007932425,11.82263355,0.237267361,11.82263355,,,0.237267361,,11.82263355
12141,42686.0196,11-07-2015 07:58:29,42.4841463,7,1,-0.471048236,3.461777925,2.316519466,2.079383305,8.887750596,7.532723176,-0.022923041,11.81607431,0.237136161,11.81607431,,,0.237136161,,11.81607429
12142,42687.01963,11-07-2015 07:58:30,43.48417395,7,1,-0.607588828,3.451093435,2.316519466,2.079531065,8.887750596,7.533233893,-0.026063632,11.80868712,0.236988401,11.80868712,,,0.236988401,,11.80868714
12143,42688.03523,11-07-2015 07:58:31,44.49977458,7,1,-1.205044389,3.405765533,2.316519466,2.079775098,8.887750596,7.534069579,-0.029074669,11.79648686,0.236744368,11.79648686,,,0.236744368,,11.79648688
12144,42689.05085,11-07-2015 07:58:32,45.51540256,7,1,-2.014896393,3.343439579,2.316519466,2.08021877,8.887750596,7.535564835,-0.028168106,11.77430581,0.236300696,11.77430581,,,0.236300696,,11.77430581
12145,42690.05087,11-07-2015 07:58:33,46.51541689,7,1,-2.232711077,3.324175119,2.316519466,2.080807326,8.887750596,7.537526937,-0.027747203,11.74488133,0.235712139,11.74488133,,,0.23571214,,11.74488136
12146,42691.06647,11-07-2015 07:58:34,47.53102147,7,1,-2.055352926,3.335021496,2.316519466,2.081412955,8.887750596,7.539542996,-0.025286531,11.71460338,0.235106511,11.71460338,,,0.235106511,,11.71460336
12147,42692.08178,11-07-2015 07:58:35,48.5463263,7,1,-0.541485846,3.446560621,2.316519466,2.08178345,8.887750596,7.540786486,-0.000841808,11.69608069,0.234736015,11.69608069,,,0.234736016,,11.69608072
12148,42693.08205,11-07-2015 07:58:36,49.54659631,7,1,-0.055285681,3.484441996,2.316519466,2.081869767,8.887750596,7.541084324,0.015800048,11.69176534,0.234649698,11.69176534,,,0.234649699,,11.69176536
12149,42694.08205,11-07-2015 07:58:37,50.54659793,7,1,-0.192729339,3.475538254,2.316519466,2.081904515,8.887750596,7.541205158,0.026452113,11.69002815,0.234614951,11.69002815,,,0.234614951,,11.69002816
12150,42695.09768,11-07-2015 07:58:38,51.56222301,7,1,0.577388644,3.533817053,2.316603025,2.081930436,8.888045769,7.541295252,0.041960765,11.69290972,0.234672589,11.69290972,,,0.234672589,,11.69290973
12151,42696.09769,11-07-2015 07:58:39,52.56223986,7,1,1.073341727,3.572507858,2.316837683,2.081930436,8.888881079,7.541295252,0.047562025,11.7046413,0.234907247,11.7046413,,,0.234907247,,11.7046413
12152,42697.11332,11-07-2015 07:58:40,53.57787272,7,1,0.733976841,3.549520016,2.31708894,2.081930436,8.889776181,7.541295252,0.020527124,11.71720269,0.235158504,11.71720269,,,0.235158504,,11.71720271
12153,42698.1289,11-07-2015 07:58:41,54.59344469,7,1,0.415382087,3.527179718,2.317246899,2.081930436,8.89033545,7.541295252,0.010393048,11.72509975,0.235316463,11.72509975,,,0.235316463,,11.72509976
12154,42699.14456,11-07-2015 07:58:42,55.60910941,7,1,-0.197063968,3.482013702,2.317296522,2.08196127,8.890510461,7.541402629,-0.010166407,11.7260391,0.235335252,11.7260391,,,0.235335252,,11.72603911
12155,42700.14463,11-07-2015 07:58:43,56.60917979,7,1,-1.777214527,3.362865686,2.317296522,2.082273283,8.890510461,7.542455427,-0.04173417,11.71044025,0.235023239,11.71044025,,,0.235023239,,11.71044024
12156,42701.16022,11-07-2015 07:58:44,57.62477192,7,1,-2.182321072,3.329193592,2.317296522,2.082842364,8.890510461,7.544357291,-0.044032909,11.68198943,0.234454158,11.68198943,,,0.234454158,,11.68198943
12157,42702.17575,11-07-2015 07:58:45,58.64030029,7,1,-2.08587575,3.333240747,2.317296522,2.083442121,8.890510461,7.54635545,-0.038787793,11.65200501,0.233854401,11.65200501,,,0.233854401,,11.652005
12158,42703.17577,11-07-2015 07:58:46,59.64031442,7,1,-2.106104136,3.329679251,2.317296522,2.08402495,8.890510461,7.548296995,-0.030531645,11.62286686,0.233271572,11.62286686,,,0.233271572,,11.62286687
12159,42704.19144,11-07-2015 07:58:47,60.65598754,7,1,-1.529057384,3.37128377,2.317296522,2.08451771,8.890510461,7.549948773,0.001262713,11.5982317,0.232778812,11.5982317,,,0.232778812,,11.59823168
12160,42705.20701,11-07-2015 07:58:48,61.67155473,7,1,-0.861164272,3.420982838,2.317296522,2.084828706,8.890510461,7.551004877,0.018066455,11.58268368,0.232467817,11.58268368,,,0.232467816,,11.58268365
12161,42706.22261,11-07-2015 07:58:49,62.68715923,7,1,-0.739252985,3.430534124,2.317296522,2.085059659,8.890510461,7.551795684,0.020494748,11.57113733,0.232236863,11.57113733,,,0.232236863,,11.57113731
12162,42707.22263,11-07-2015 07:58:50,63.68717345,7,1,-0.531371713,3.446560621,2.317296522,2.085227564,8.890510461,7.552373201,0.022825861,11.56274304,0.232068958,11.56274304,,,0.232068958,,11.56274302
12163,42708.23793,11-07-2015 07:58:51,64.70247983,7,1,0.075836651,3.492860079,2.317309677,2.085281595,8.890556396,7.55255945,0.032798052,11.56069946,0.232028082,11.56069946,,,0.232028082,,11.56069945
12164,42709.23797,11-07-2015 07:58:52,65.70252234,7,1,-0.222891092,3.471652985,2.31731724,2.085320593,8.890582814,7.552694835,0.020106221,11.55912791,0.231996648,11.55912791,,,0.231996647,,11.55912788
12165,42710.25386,11-07-2015 07:58:53,66.71840407,7,1,-0.597835958,3.443808556,2.31731724,2.085455211,8.890582814,7.553159095,0.002687264,11.55239776,0.231862029,11.55239776,,,0.231862029,,11.55239775
12166,42711.26945,11-07-2015 07:58:54,67.73400061,7,1,-0.526495278,3.449150801,2.31731724,2.085610124,8.890582814,7.553693108,0.00058279,11.54465301,0.231707117,11.54465301,,,0.231707116,,11.54465298
12167,42712.28515,11-07-2015 07:58:55,68.74969496,7,1,-0.228309363,3.471491098,2.31731724,2.085701057,8.890582814,7.554007713,-0.00411191,11.54010687,0.231616183,11.54010687,,,0.231616183,,11.54010685
12168,42713.28515,11-07-2015 07:58:56,69.74969928,7,1,-0.222891092,3.472300529,2.31731724,2.0857634,8.890582814,7.55422416,0.000161886,11.53699007,0.23155384,11.53699007,,,0.23155384,,11.53699006
12169,42714.30069,11-07-2015 07:58:57,70.76524273,7,1,-0.374783486,3.461130381,2.31731724,2.085856922,8.890582814,7.554548066,0.003399611,11.5323145,0.231460318,11.5323145,,,0.231460318,,11.53231449
12170,42715.3163,11-07-2015 07:58:58,71.78084515,7,1,-1.017571926,3.412726641,2.31731724,2.08609516,8.890582814,7.555362705,-0.007252455,11.52040398,0.231222081,11.52040398,,,0.23122208,,11.52040395
12171,42716.33195,11-07-2015 07:58:59,72.79649548,7,1,-1.037438989,3.410298347,2.31731724,2.086386349,8.890582814,7.55635599,-0.012141419,11.50584618,0.230930891,11.50584618,,,0.230930891,,11.50584616
12172,42717.34754,11-07-2015 07:59:00,73.81209289,7,1,-0.551419377,3.446236849,2.31731724,2.086576735,8.890582814,7.557009386,-0.005180359,11.49632797,0.230740506,11.49632797,,,0.230740505,,11.49632794
12173,42718.36313,11-07-2015 07:59:01,74.8276793,7,1,0.025266055,3.489784241,2.317322784,2.086611389,8.890602157,7.557128833,0.005730772,11.4948726,0.230711395,11.4948726,,,0.230711395,,11.49487261
12174,42719.36314,11-07-2015 07:59:02,75.82768465,7,1,0.131464317,3.498849869,2.317353057,2.086611389,8.89070805,7.557128833,0.017095137,11.4963861,0.230741668,11.4963861,,,0.230741668,,11.49638608
12175,42720.37878,11-07-2015 07:59:03,76.84332714,7,1,-0.531552374,3.449636459,2.317361034,2.086727596,8.89073596,7.557529795,0.007802868,11.49097523,0.230633438,11.49097523,,,0.230633438,,11.4909752
12176,42721.39427,11-07-2015 07:59:04,77.85881859,7,1,-0.896383107,3.421792269,2.317361034,2.086959064,8.89073596,7.55832282,-0.004824162,11.47940312,0.23040197,11.47940312,,,0.23040197,,11.47940312
12177,42722.39427,11-07-2015 07:59:05,78.85881996,7,1,-1.19980669,3.397833109,2.317361034,2.087277175,8.89073596,7.559404998,-0.018293094,11.46349941,0.23008386,11.46349941,,,0.230083859,,11.46349938
12178,42723.40999,11-07-2015 07:59:06,79.87453323,7,1,-0.410363525,3.45643568,2.317361034,2.087432359,8.89073596,7.55993786,-0.008385706,11.45574108,0.229928675,11.45574108,,,0.229928675,,11.45574107
12179,42724.42569,11-07-2015 07:59:07,80.89023829,7,1,0.020208996,3.489460468,2.317365672,2.087451859,8.890752143,7.560005292,0.007835293,11.45499806,0.229913813,11.45499806,,,0.229913813,,11.45499805
12180,42725.44123,11-07-2015 07:59:08,81.90577382,7,1,-0.926544845,3.418716431,2.31736646,2.08767292,8.89075489,7.56076137,-0.000744677,11.44398564,0.22969354,11.44398564,,,0.22969354,,11.44398566
12181,42726.45684,11-07-2015 07:59:09,82.92138632,7,1,-1.16946435,3.399451971,2.31736646,2.087993882,8.89075489,7.561853318,0.000161886,11.42793935,0.229372577,11.42793935,,,0.229372578,,11.42793939
12182,42727.47249,11-07-2015 07:59:10,83.93704057,7,1,-1.422497869,3.379216194,2.31736646,2.088386967,8.89075489,7.563182697,-0.015379143,11.40828738,0.228979493,11.40828738,,,0.228979493,,11.40828738
12183,42728.47252,11-07-2015 07:59:11,84.93707238,7,1,-1.86842227,3.344087124,2.31736646,2.088891462,8.89075489,7.564871943,-0.028977538,11.38306547,0.228474997,11.38306547,,,0.228474998,,11.3830655
12184,42729.48782,11-07-2015 07:59:12,85.95237047,7,1,-1.392516732,3.378568649,2.31736646,2.089293704,8.89075489,7.566228916,-0.008094311,11.3629557,0.228072756,11.3629557,,,0.228072756,,11.36295569
12185,42730.48838,11-07-2015 07:59:13,86.9529302,7,1,-1.189331293,3.393300295,2.31736646,2.089635127,8.89075489,7.56738691,-0.00129509,11.34588648,0.227731333,11.34588648,,,0.227731333,,11.34588649
12186,42731.50376,11-07-2015 07:59:14,87.9683044,7,1,-0.901078939,3.414831161,2.31736646,2.08989615,8.89075489,7.568277597,0.007025862,11.3328368,0.22747031,11.3328368,,,0.22747031,,11.33283683
12187,42732.50376,11-07-2015 07:59:15,88.96830635,7,1,-0.911012411,3.41402173,2.31736646,2.090148981,8.89075489,7.5691408,0.013825035,11.32019668,0.227217478,11.32019668,,,0.227217479,,11.32019672
12188,42733.51915,11-07-2015 07:59:16,89.98370106,7,1,-0.926544845,3.412564754,2.31736646,2.090409951,8.89075489,7.570031468,0.006766844,11.3071497,0.226956509,11.3071497,,,0.226956509,,11.3071497
12189,42734.51934,11-07-2015 07:59:17,90.98388681,7,1,-0.511324108,3.443970442,2.31736646,2.090553837,8.89075489,7.570526864,0.010069275,11.29995623,0.226812623,11.29995623,,,0.226812623,,11.29995622
12190,42735.53498,11-07-2015 07:59:18,91.99952602,7,1,-0.162025765,3.471167326,2.31736646,2.090601781,8.89075489,7.570693175,0.011331988,11.29755927,0.226764678,11.29755927,,,0.226764679,,11.2975593
12191,42736.55051,11-07-2015 07:59:19,93.01506191,7,1,-0.329269946,3.459511518,2.31736646,2.090691404,8.89075489,7.571003233,0.009097958,11.29307865,0.226675056,11.29307865,,,0.226675056,,11.29307866
12192,42737.55055,11-07-2015 07:59:20,94.01509818,7,1,-0.329269946,3.459511518,2.31736646,2.090782865,8.89075489,7.571319644,0.009356976,11.28850613,0.226583595,11.28850613,,,0.226583595,,11.28850613
12193,42738.56616,11-07-2015 07:59:21,95.03070441,7,1,-0.673330605,3.43377161,2.31736646,2.090969086,8.89075489,7.571959249,-0.002007389,11.27919614,0.226397374,11.27919614,,,0.226397374,,11.27919614
12194,42739.58176,11-07-2015 07:59:22,96.04630992,7,1,-1.083674908,3.402365923,2.31736646,2.091273022,8.89075489,7.57299364,-0.013663149,11.26400104,0.226093437,11.26400104,,,0.226093438,,11.26400107
12195,42740.58178,11-07-2015 07:59:23,97.04633196,7,1,0.142120257,3.494478941,2.317387279,2.091277403,8.890827525,7.573008729,0.007090616,11.26482288,0.226109876,11.26482288,,,0.226109876,,11.26482288
12196,42741.5974,11-07-2015 07:59:24,98.06194675,7,1,0.075836651,3.49107933,2.317426929,2.091277403,8.890966106,7.573008729,0.006281185,11.26680512,0.226149525,11.26680512,,,0.226149526,,11.26680515
12197,42742.61299,11-07-2015 07:59:25,99.07753569,7,1,-0.886268973,3.422277927,2.31744732,2.091286849,8.8910373,7.573041128,-0.002363491,11.26735234,0.226160471,11.26735234,,,0.226160471,,11.26735234
12198,42743.6286,11-07-2015 07:59:26,100.0931522,7,1,-1.21497786,3.395728588,2.31744732,2.091538316,8.8910373,7.573901079,-0.001392221,11.25478041,0.225909004,11.25478041,,,0.225909004,,11.25478042
12199,42744.64424,11-07-2015 07:59:27,101.1087831,7,1,-1.078617811,3.402851582,2.31744732,2.091878721,8.8910373,7.57505665,-0.017192269,11.23776209,0.225568599,11.23776209,,,0.225568599,,11.23776211
12200,42745.64424,11-07-2015 07:59:28,102.1087847,7,1,-0.774652421,3.424544334,2.31744732,2.092169035,8.8910373,7.576045066,-0.014181185,11.22324805,0.225278285,11.22324805,,,0.225278285,,11.22324807
12201,42746.65992,11-07-2015 07:59:29,103.1244656,7,1,-0.693558872,3.430857897,2.31744732,2.092385613,8.8910373,7.576786928,-0.012141419,11.2124204,0.225061707,11.2124204,,,0.225061707,,11.2124204
12202,42747.67547,11-07-2015 07:59:30,104.1400217,7,1,-0.34389931,3.456597567,2.31744732,2.092574424,8.8910373,7.577434913,0.007349587,11.20298092,0.224872896,11.20298092,,,0.224872896,,11.20298093
12203,42748.67549,11-07-2015 07:59:31,105.140039,7,1,0.142481476,3.493183851,2.317450405,2.092661428,8.891048077,7.577735702,0.019911956,11.19878549,0.224788978,11.19878549,,,0.224788977,,11.19878546
12204,42749.69111,11-07-2015 07:59:32,106.1556594,7,1,0.212377265,3.499983072,2.317492783,2.092661428,8.891196192,7.577735702,0.019426297,11.20090414,0.224831355,11.20090414,,,0.224831355,,11.20090411
12205,42750.70678,11-07-2015 07:59:33,107.1713252,7,1,-0.658159435,3.437494993,2.31754442,2.092685206,8.891376958,7.577817497,0.002493,11.20229691,0.224859214,11.20229691,,,0.224859214,,11.20229691
12206,42751.72232,11-07-2015 07:59:34,108.1868665,7,1,-0.901078939,3.418068886,2.31754442,2.092878725,8.891376958,7.57848201,-0.002590179,11.19262205,0.224665695,11.19262205,,,0.224665695,,11.19262206
12207,42752.73797,11-07-2015 07:59:35,109.2025216,7,1,-1.234844923,3.392328978,2.31754442,2.093146718,8.891376958,7.579396604,-0.01295085,11.17922395,0.224397702,11.17922395,,,0.224397702,,11.17922394
12208,42753.73802,11-07-2015 07:59:36,110.2025704,7,1,-1.260491371,3.388767481,2.31754442,2.093490989,8.891376958,7.58056403,-0.021109914,11.16201233,0.224053431,11.16201233,,,0.224053431,,11.16201235
12209,42754.75357,11-07-2015 07:59:37,111.2181152,7,1,-1.387098432,3.378244877,2.31754442,2.093852917,8.891376958,7.581789615,-0.024541903,11.14391801,0.223691503,11.14391801,,,0.223691503,,11.14391801
12210,42755.76922,11-07-2015 07:59:38,112.2337699,7,1,-1.154112577,3.394271612,2.31754442,2.094233635,8.891376958,7.583076391,-0.008418036,11.1248843,0.223310785,11.1248843,,,0.223310785,,11.12488428
12211,42756.76923,11-07-2015 07:59:39,113.2337808,7,1,-0.835337162,3.417421341,2.31754442,2.094538307,8.891376958,7.584111434,6.48E-05,11.10965242,0.223006113,11.10965242,,,0.223006113,,11.10965242
12212,42757.78479,11-07-2015 07:59:40,114.2493395,7,1,-0.192548737,3.465177536,2.31754442,2.094736309,8.891376958,7.584788675,0.014828729,11.09975344,0.222808111,11.09975344,,,0.222808111,,11.09975344
12213,42758.8001,11-07-2015 07:59:41,115.2646502,7,1,0.142120257,3.491564989,2.317552438,2.094778227,8.891404951,7.584933961,0.020753765,11.09805866,0.222774211,11.09805866,,,0.222774211,,11.09805864
12214,42759.80039,11-07-2015 07:59:42,116.264939,7,1,2.141464949,3.640176058,2.317701015,2.094778227,8.891940524,7.584933961,0.052580498,11.10548665,0.222922788,11.10548665,,,0.222922788,,11.10548664
12215,42760.81599,11-07-2015 07:59:43,117.2805375,7,1,1.959230185,3.632729292,2.318293374,2.094778227,8.894097058,7.584933961,0.047788668,11.13510124,0.223515147,11.13510124,,,0.223515147,,11.13510122
12216,42761.83153,11-07-2015 07:59:44,118.296081,7,1,1.837860703,3.626739502,2.318837392,2.094778227,8.896072987,7.584933961,0.041831255,11.16229904,0.224059166,11.16229904,,,0.224059165,,11.16229902
12217,42762.84731,11-07-2015 07:59:45,119.3118533,7,1,1.559361219,3.608608246,2.319334854,2.094778227,8.897875417,7.584933961,0.028459501,11.18716927,0.224556627,11.18716927,,,0.224556627,,11.18716928
12218,42763.86284,11-07-2015 07:59:46,120.3273877,7,1,1.245462298,3.58740139,2.31975301,2.094778227,8.899382792,7.584933961,0.018940639,11.20807469,0.224974783,11.20807469,,,0.224974783,,11.2080747
12219,42764.86286,11-07-2015 07:59:47,121.327403,7,1,0.916753471,3.563927889,2.320074026,2.094778227,8.900532843,7.584933961,-0.016091442,11.22412368,0.225295799,11.22412368,,,0.225295799,,11.22412367
12220,42765.8785,11-07-2015 07:59:49,122.3430482,7,1,-1.92E-05,3.49706912,2.320261062,2.09477823,8.901199342,7.584933971,-0.027552938,11.23347428,0.225482833,11.23347428,,,0.225482832,,11.23347425
12221,42766.87851,11-07-2015 07:59:50,123.3430619,7,1,-1.92E-05,3.495612144,2.320261062,2.094778237,8.901199342,7.584933995,-0.026581621,11.23347394,0.225482826,11.23347394,,,0.225482825,,11.2334739
12222,42767.89413,11-07-2015 07:59:51,124.3586829,7,1,-1.92E-05,3.4949646,2.320261062,2.094778246,8.901199342,7.584934027,-0.022987748,11.23347349,0.225482817,11.23347349,,,0.225482816,,11.23347345
12223,42768.90969,11-07-2015 07:59:52,125.374235,7,1,-1.92E-05,3.494802713,2.320261062,2.094778254,8.901199342,7.584934057,-0.018616866,11.23347306,0.225482808,11.23347306,,,0.225482808,,11.23347305
12224,42769.92535,11-07-2015 07:59:53,126.3898935,7,1,-1.92E-05,3.494640827,2.320261062,2.094778264,8.901199342,7.584934092,-0.013922167,11.23347255,0.225482798,11.23347255,,,0.225482798,,11.23347255
12225,42770.92535,11-07-2015 07:59:54,127.3898944,7,1,-1.92E-05,3.494317055,2.320261062,2.094778276,8.901199342,7.584934134,-0.00035615,11.23347195,0.225482786,11.23347195,,,0.225482786,,11.23347195
12226,42771.94092,11-07-2015 07:59:55,128.4054691,7,1,-1.92E-05,3.494317055,2.320261062,2.094778292,8.901199342,7.584934187,-0.000194263,11.23347119,0.225482771,11.23347119,,,0.22548277,,11.23347115
12227,42772.95652,11-07-2015 07:59:56,129.4210723,7,1,-1.92E-05,3.494317055,2.320261062,2.094778302,8.901199342,7.584934224,-9.71E-05,11.23347067,0.22548276,11.23347067,,,0.22548276,,11.23347065
12228,42773.97217,11-07-2015 07:59:57,130.4367179,7,1,-1.92E-05,3.494155169,2.320261062,2.09477831,8.901199342,7.584934253,-9.71E-05,11.23347026,0.225482752,11.23347026,,,0.225482752,,11.23347025
