Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),SoC(%),AC_Impedance(Ohm),ACI_Phase_Angle(Deg),,,C - dC,,SoC
12015,29363.71109,11-05-2015 04:04:28,79.73376478,7,1,-1.92E-05,3.439923286,0.672739805,2.149246947,2.685743286,7.745862368,0.000194263,4.74563378,-1.476507143,4.74563378,,,-1.476507142,,4.745634011
12016,29364.7111,11-05-2015 04:04:29,80.73377389,7,1,-1.92E-05,3.440085173,0.672739805,2.149246956,2.685743286,7.745862398,0.000194263,4.745633334,-1.476507152,4.745633334,,,-1.476507151,,4.74563356
12017,29365.72668,11-05-2015 04:04:30,81.7493569,7,1,-0.49994573,3.400747061,0.672739805,2.149345687,2.685743286,7.746198274,-0.007738113,4.740678893,-1.476605882,4.740678893,,,-1.476605882,,4.740679081
12018,29366.72672,11-05-2015 04:04:31,82.74939881,7,1,-0.49994573,3.399290085,0.672739805,2.149484556,2.685743286,7.746670426,-0.008094263,4.733710183,-1.476744752,4.733710183,,,-1.476744751,,4.733710412
12019,29367.74229,11-05-2015 04:04:32,83.76497145,7,1,-0.499765098,3.398480654,0.672739805,2.14962558,2.685743286,7.747149744,-0.008256149,4.726633379,-1.476885776,4.726633379,,,-1.476885775,,4.726633603
12020,29368.74235,11-05-2015 04:04:33,84.76502601,7,1,-0.499765098,3.397671223,0.672739805,2.149764446,2.685743286,7.747621602,-0.008450413,4.719664856,-1.477024642,4.719664856,,,-1.477024641,,4.719665086
12021,29369.74237,11-05-2015 04:04:34,85.76504828,7,1,-0.49994573,3.397023678,0.672739805,2.149903321,2.685743286,7.748093407,-0.000971317,4.71269593,-1.477163516,4.71269593,,,-1.477163516,,4.712696116
12022,29370.75789,11-05-2015 04:04:35,86.78056888,7,1,-0.499765098,3.396538019,0.672739805,2.150044346,2.685743286,7.74857244,-0.000647545,4.705619073,-1.477304541,4.705619073,,,-1.477304541,,4.705619257
12023,29371.77354,11-05-2015 04:04:36,87.79621264,7,1,-0.49994573,3.396052361,0.672739805,2.150185381,2.685743286,7.749051432,-0.000518036,4.698541675,-1.477445577,4.698541675,,,-1.477445576,,4.698541895
12024,29372.78918,11-05-2015 04:04:37,88.81185459,7,1,-0.499765098,3.395566702,0.672739805,2.150326416,2.685743286,7.749530352,-0.000420904,4.691464309,-1.477586612,4.691464309,,,-1.477586611,,4.691464534
12025,29373.80443,11-05-2015 04:04:38,89.82711043,7,1,-0.49994573,3.395081043,0.672739805,2.150467405,2.685743286,7.750009049,-0.000420904,4.68438926,-1.477727601,4.68438926,,,-1.4777276,,4.684389481
12026,29374.80447,11-05-2015 04:04:39,90.8271454,7,1,-0.49994573,3.394595385,0.672739805,2.150606278,2.685743286,7.750480503,-0.000420904,4.677420402,-1.477866473,4.677420402,,,-1.477866473,,4.677420612
12027,29375.82038,11-05-2015 04:04:41,91.84305331,7,1,-0.49994573,3.394109726,0.672739805,2.150747352,2.685743286,7.750959371,-0.000420904,4.670341103,-1.478007547,4.670341103,,,-1.478007547,,4.670341294
12028,29376.83594,11-05-2015 04:04:42,92.8586125,7,1,-0.499765098,3.39394784,0.672739805,2.150888376,2.685743286,7.751438018,-0.00035615,4.663264294,-1.478148571,4.663264294,,,-1.478148571,,4.663264484
12029,29377.85159,11-05-2015 04:04:43,93.87426668,7,1,-0.49994573,3.393624067,0.672739805,2.151029412,2.685743286,7.751916651,-0.000291395,4.656186862,-1.478289607,4.656186862,,,-1.478289607,,4.656187072
12030,29378.8516,11-05-2015 04:04:44,94.87428159,7,1,-0.49994573,3.392976522,0.672739805,2.151168283,2.685743286,7.752387897,-0.00035615,4.649218086,-1.478428479,4.649218086,,,-1.478428478,,4.649218304
12031,29379.85167,11-05-2015 04:04:45,95.8743474,7,1,-0.49994573,3.392814636,0.672739805,2.151307157,2.685743286,7.75285911,-0.000323772,4.642249171,-1.478567353,4.642249171,,,-1.478567352,,4.642249385
12032,29380.86723,11-05-2015 04:04:46,96.88991002,7,1,-0.500126302,3.39265275,0.672739805,2.151448187,2.685743286,7.753337591,-0.000291395,4.635172082,-1.478708382,4.635172082,,,-1.478708382,,4.635172275
12033,29381.86726,11-05-2015 04:04:47,97.88993536,7,1,-0.49994573,3.392490864,0.672739805,2.151587057,2.685743286,7.753808705,-0.000226641,4.628203369,-1.478847252,4.628203369,,,-1.478847252,,4.628203556
12034,29382.88283,11-05-2015 04:04:48,98.90550403,7,1,-0.49994573,3.392005205,0.672739805,2.151728076,2.685743286,7.754287076,-0.000259018,4.621126809,-1.478988271,4.621126809,,,-1.478988271,,4.621126998
12035,29383.89844,11-05-2015 04:04:49,99.92111672,7,1,-0.49994573,3.391843319,0.672739805,2.151869122,2.685743286,7.754765502,-0.000226641,4.614048879,-1.479129317,4.614048879,,,-1.479129317,,4.614049084
12036,29384.89849,11-05-2015 04:04:50,100.921172,7,1,-0.49994573,3.391681433,0.672739805,2.152007991,2.685743286,7.75523651,-0.000226641,4.607080213,-1.479268186,4.607080213,,,-1.479268186,,4.607080416
12037,29385.91397,11-05-2015 04:04:51,101.9366501,7,1,-0.49994573,3.39135766,0.672739805,2.152149012,2.685743286,7.755714783,-0.000194263,4.600003536,-1.479409208,4.600003536,,,-1.479409207,,4.600003757
12038,29386.91407,11-05-2015 04:04:52,102.9367517,7,1,-0.500126302,3.391033888,0.672739805,2.1522879,2.685743286,7.756185786,-0.000226641,4.593033939,-1.479548095,4.593033939,,,-1.479548095,,4.593034136
12039,29387.9142,11-05-2015 04:04:53,103.9368727,7,1,-0.49994573,3.390872002,0.672739805,2.152426793,2.685743286,7.756656776,-0.000226641,4.58606405,-1.479686988,4.58606405,,,-1.479686988,,4.586064263
12040,29388.92924,11-05-2015 04:04:54,104.9519175,7,1,-0.499765098,3.390710115,0.672739805,2.152565645,2.685743286,7.757127598,-0.000194263,4.579096246,-1.47982584,4.579096246,,,-1.47982584,,4.579096448
12041,29389.94532,11-05-2015 04:04:55,105.9679954,7,1,-0.49994573,3.390548229,0.672739805,2.152708857,2.685743286,7.757613177,-0.000161886,4.571909635,-1.479969052,4.571909635,,,-1.479969052,,4.571909842
12042,29390.94534,11-05-2015 04:04:56,106.9680215,7,1,-0.499765098,3.390548229,0.672739805,2.152847733,2.685743286,7.758084029,-0.000161886,4.564940623,-1.480107928,4.564940623,,,-1.480107928,,4.564940822
12043,29391.9609,11-05-2015 04:04:57,107.9835747,7,1,-0.49994573,3.390224457,0.672739805,2.152988762,2.685743286,7.758562151,-9.71E-05,4.55786354,-1.480248958,4.55786354,,,-1.480248957,,4.557863762
12044,29392.97657,11-05-2015 04:04:58,108.9992442,7,1,-0.49994573,3.389900684,0.672739805,2.153129806,2.685743286,7.759040297,-0.000194263,4.550785746,-1.480390001,4.550785746,,,-1.480390001,,4.550785949
12045,29393.9922,11-05-2015 04:04:59,110.0148737,7,1,-0.49994573,3.389738798,0.672739805,2.153270847,2.685743286,7.759518403,-0.000194263,4.543708092,-1.480531042,4.543708092,,,-1.480531042,,4.543708286
12046,29395.00775,11-05-2015 04:05:00,111.0304223,7,1,-0.49994573,3.389576912,0.672739805,2.153411867,2.685743286,7.759996422,-0.000194263,4.536631455,-1.480672063,4.536631455,,,-1.480672062,,4.536631678
12047,29396.02338,11-05-2015 04:05:01,112.0460613,7,1,-0.49994573,3.389415026,0.672739805,2.153552915,2.685743286,7.760474508,-0.000129509,4.529553461,-1.48081311,4.529553461,,,-1.48081311,,4.529553664
12048,29397.03897,11-05-2015 04:05:02,113.0616447,7,1,-0.49994573,3.389253139,0.672739805,2.153693942,2.685743286,7.760952504,-0.000161886,4.522476502,-1.480954137,4.522476502,,,-1.480954137,,4.522476704
12049,29398.0543,11-05-2015 04:05:03,114.0769735,7,1,-0.49994573,3.389253139,0.672739805,2.153834941,2.685743286,7.761430385,-9.71E-05,4.515400927,-1.481095137,4.515400927,,,-1.481095136,,4.515401149
12050,29399.07022,11-05-2015 04:05:04,115.0928965,7,1,-0.49994573,3.388929367,0.672739805,2.153976018,2.685743286,7.761908506,-0.000129509,4.508321484,-1.481236213,4.508321484,,,-1.481236213,,4.50832168
12051,29400.08584,11-05-2015 04:05:05,116.108518,7,1,-0.49994573,3.388929367,0.672739805,2.154117059,2.685743286,7.762386482,-0.000129509,4.501243827,-1.481377254,4.501243827,,,-1.481377254,,4.501244017
12052,29401.10156,11-05-2015 04:05:06,117.1242346,7,1,-0.49994573,3.388767481,0.672739805,2.154258115,2.685743286,7.762864485,-0.000129509,4.49416539,-1.48151831,4.49416539,,,-1.48151831,,4.494165602
12053,29402.11666,11-05-2015 04:05:07,118.1393383,7,1,-0.500126302,3.388443708,0.672739805,2.154396983,2.685743286,7.763335051,-0.000129509,4.487196798,-1.481657178,4.487196798,,,-1.481657178,,4.487196984
12054,29403.13271,11-05-2015 04:05:08,119.1553883,7,1,-0.49994573,3.388443708,0.672739805,2.15454019,2.685743286,7.763820305,-0.000129509,4.480010404,-1.481800386,4.480010404,,,-1.481800385,,4.480010628
12055,29404.1483,11-05-2015 04:05:09,120.1709744,7,1,-0.49994573,3.388443708,0.672739805,2.154681213,2.685743286,7.76429814,-6.48E-05,4.472933683,-1.481941408,4.472933683,,,-1.481941408,,4.472933869
12056,29405.14834,11-05-2015 04:05:10,121.1710198,7,1,-0.500126302,3.388119936,0.672739805,2.154820086,2.685743286,7.764768671,-9.71E-05,4.46596481,-1.482080281,4.46596481,,,-1.482080281,,4.465965
12057,29406.16396,11-05-2015 04:05:11,122.1866342,7,1,-0.49994573,3.38795805,0.672739805,2.154961119,2.685743286,7.765246504,-0.000129509,4.458887519,-1.482221315,4.458887519,,,-1.482221314,,4.458887739
12058,29407.17953,11-05-2015 04:05:12,123.2022046,7,1,-0.49994573,3.38795805,0.672739805,2.155102148,2.685743286,7.765724305,-9.71E-05,4.451810475,-1.482362343,4.451810475,,,-1.482362343,,4.451810679
12059,29408.19515,11-05-2015 04:05:13,124.2178303,7,1,-0.499765098,3.387796164,0.672739805,2.155243185,2.685743286,7.766202114,-9.71E-05,4.444732987,-1.482503381,4.444732987,,,-1.48250338,,4.444733217
12060,29409.21079,11-05-2015 04:05:14,125.2334627,7,1,-0.499765098,3.387796164,0.672739805,2.155384212,2.685743286,7.766679871,-9.71E-05,4.437656061,-1.482644407,4.437656061,,,-1.482644407,,4.437656257
12061,29410.22638,11-05-2015 04:05:15,126.2490552,7,1,-0.499765098,3.387472391,0.672739805,2.155525241,2.685743286,7.767157616,-9.71E-05,4.430578981,-1.482785437,4.430578981,,,-1.482785436,,4.430579197
12062,29411.242,11-05-2015 04:05:16,127.2646738,7,1,-0.49994573,3.387310505,0.672739805,2.155666281,2.685743286,7.767635373,-9.71E-05,4.423501366,-1.482926477,4.423501366,,,-1.482926476,,4.423501585
12063,29412.24209,11-05-2015 04:05:17,128.2647714,7,1,-0.49994573,3.387310505,0.672739805,2.155805171,2.685743286,7.76810583,-9.71E-05,4.416531638,-1.483065367,4.416531638,,,-1.483065366,,4.416531863
12064,29413.25765,11-05-2015 04:05:18,129.2803316,7,1,-0.49994573,3.386986732,0.672739805,2.155946203,2.685743286,7.768583529,-9.71E-05,4.409454428,-1.483206399,4.409454428,,,-1.483206398,,4.409454652
12065,29414.27323,11-05-2015 04:05:19,130.2959056,7,1,-0.499765098,3.386986732,0.672739805,2.156087252,2.685743286,7.769061271,-9.71E-05,4.402376394,-1.483347447,4.402376394,,,-1.483347447,,4.402376588
12066,29415.28888,11-05-2015 04:05:20,131.3115572,7,1,-0.49994573,3.386986732,0.672739805,2.156228284,2.685743286,7.769538949,-6.48E-05,4.395299177,-1.483488479,4.395299177,,,-1.483488479,,4.395299377
12067,29416.30446,11-05-2015 04:05:21,132.3271363,7,1,-0.49994573,3.38666296,0.672739805,2.156369327,2.685743286,7.770016647,-0.000129509,4.388221422,-1.483629522,4.388221422,,,-1.483629522,,4.388221614
12068,29417.3045,11-05-2015 04:05:22,133.3271735,7,1,-0.49994573,3.386824846,0.672739805,2.156508195,2.685743286,7.770486966,-6.48E-05,4.381252783,-1.48376839,4.381252783,,,-1.48376839,,4.381252996
12069,29418.32007,11-05-2015 04:05:23,134.3427481,7,1,-0.49994573,3.386501074,0.672739805,2.156649231,2.685743286,7.77096461,-0.000129509,4.374175374,-1.483909426,4.374175374,,,-1.483909426,,4.374175585
12070,29419.33558,11-05-2015 04:05:24,135.3582589,7,1,-0.49994573,3.386501074,0.672739805,2.156790248,2.685743286,7.771442174,-6.48E-05,4.367098902,-1.484050444,4.367098902,,,-1.484050443,,4.367099126
12071,29420.33572,11-05-2015 04:05:25,136.3583978,7,1,-0.499765098,3.386339188,0.672739805,2.15692913,2.685743286,7.771912491,-0.000129509,4.360129595,-1.484189325,4.360129595,,,-1.484189325,,4.360129806
12072,29421.33573,11-05-2015 04:05:26,137.3584103,7,1,-0.499765098,3.386339188,0.672739805,2.157067995,2.685743286,7.772382735,-9.71E-05,4.35316111,-1.484328191,4.35316111,,,-1.48432819,,4.353161339
12073,29422.33577,11-05-2015 04:05:27,138.3584492,7,1,-0.499765098,3.386177301,0.672739805,2.157206863,2.685743286,7.772852974,-9.71E-05,4.346192519,-1.484467058,4.346192519,,,-1.484467058,,4.346192721
12074,29423.35142,11-05-2015 04:05:28,139.374101,7,1,-0.499765098,3.386177301,0.672739805,2.157347901,2.685743286,7.773330548,-9.71E-05,4.339114985,-1.484608097,4.339114985,,,-1.484608096,,4.339115209
12075,29424.36653,11-05-2015 04:05:29,140.3892105,7,1,-0.49994573,3.385853529,0.672739805,2.157486766,2.685743286,7.773800748,-0.000129509,4.33214653,-1.484746961,4.33214653,,,-1.484746961,,4.332146741
12076,29425.36693,11-05-2015 04:05:30,141.3896115,7,1,-0.49994573,3.386015415,0.672739805,2.157627805,2.685743286,7.774278299,-6.48E-05,4.325068957,-1.484888001,4.325068957,,,-1.484888,,4.325069179
12077,29426.38255,11-05-2015 04:05:31,142.4052226,7,1,-0.499765098,3.385853529,0.672739805,2.157768841,2.685743286,7.774755819,-9.71E-05,4.31799155,-1.485029037,4.31799155,,,-1.485029036,,4.317991768
12078,29427.39813,11-05-2015 04:05:32,143.4208087,7,1,-0.49994573,3.385691643,0.672739805,2.157909881,2.685743286,7.775233343,-6.48E-05,4.310913964,-1.485170076,4.310913964,,,-1.485170076,,4.310914155
12079,29428.41384,11-05-2015 04:05:33,144.4365146,7,1,-0.49994573,3.385691643,0.672739805,2.158050921,2.685743286,7.775710852,-6.48E-05,4.303836351,-1.485311116,4.303836351,,,-1.485311116,,4.303836543
12080,29429.42947,11-05-2015 04:05:34,145.4521502,7,1,-0.49994573,3.385529757,0.672739805,2.158191956,2.685743286,7.776188338,-9.71E-05,4.296758949,-1.485452152,4.296758949,,,-1.485452151,,4.296759182
12081,29430.445,11-05-2015 04:05:35,146.4676819,7,1,-0.49994573,3.38536787,0.672739805,2.158332992,2.685743286,7.776665803,-0.000129509,4.289681585,-1.485593187,4.289681585,,,-1.485593187,,4.28968177
12082,29431.46065,11-05-2015 04:05:36,147.4833229,7,1,-0.500126302,3.385044098,0.672739805,2.158474031,2.685743286,7.777143266,-0.000161886,4.282604008,-1.485734226,4.282604008,,,-1.485734226,,4.282604208
12083,29432.47623,11-05-2015 04:05:37,148.4989116,7,1,-0.49994573,3.385044098,0.672739805,2.158615068,2.685743286,7.777620708,-0.000129509,4.275526541,-1.485875263,4.275526541,,,-1.485875263,,4.275526746
12084,29433.49189,11-05-2015 04:05:38,149.5145709,7,1,-0.499765098,3.385205984,0.672739805,2.158756105,2.685743286,7.778098141,-6.48E-05,4.268449053,-1.486016301,4.268449053,,,-1.4860163,,4.268449284
12085,29434.50751,11-05-2015 04:05:39,150.5301834,7,1,-0.49994573,3.384882212,0.672739805,2.158897145,2.685743286,7.778575565,-9.71E-05,4.261371441,-1.486157341,4.261371441,,,-1.48615734,,4.261371672
12086,29435.52306,11-05-2015 04:05:40,151.5457409,7,1,-0.49994573,3.384720325,0.672739805,2.159038171,2.685743286,7.779052925,-9.71E-05,4.254294565,-1.486298366,4.254294565,,,-1.486298366,,4.254294762
12087,29436.52317,11-05-2015 04:05:41,152.5458478,7,1,-0.500126302,3.384720325,0.672739805,2.159177053,2.685743286,7.779523016,-9.71E-05,4.247325245,-1.486437248,4.247325245,,,-1.486437248,,4.247325442
12088,29437.53874,11-05-2015 04:05:42,153.561421,7,1,-0.49994573,3.384720325,0.672739805,2.159318089,2.685743286,7.780000384,-9.71E-05,4.240247808,-1.486578285,4.240247808,,,-1.486578284,,4.24024803
12089,29438.5539,11-05-2015 04:05:43,154.5765791,7,1,-0.49994573,3.384558439,0.672739805,2.159456956,2.685743286,7.780470393,-9.71E-05,4.23327923,-1.486717152,4.23327923,,,-1.486717151,,4.233279462
12090,29439.55394,11-05-2015 04:05:44,155.5766207,7,1,-0.499765098,3.384558439,0.672739805,2.159597941,2.685743286,7.780947558,-6.48E-05,4.226204416,-1.486858136,4.226204416,,,-1.486858136,,4.22620461
12091,29440.56993,11-05-2015 04:05:45,156.5926062,7,1,-0.49994573,3.384396553,0.672739805,2.159739035,2.685743286,7.781425091,-9.71E-05,4.219124067,-1.486999231,4.219124067,,,-1.48699923,,4.219124288
12092,29441.58557,11-05-2015 04:05:46,157.608243,7,1,-0.49994573,3.384396553,0.672739805,2.159880076,2.685743286,7.781902424,-6.48E-05,4.212046422,-1.487140271,4.212046422,,,-1.487140271,,4.212046625
12093,29442.60121,11-05-2015 04:05:47,158.6238893,7,1,-0.499765098,3.384234667,0.672739805,2.160021112,2.685743286,7.782379732,-6.48E-05,4.204969025,-1.487281307,4.204969025,,,-1.487281307,,4.204969214
12094,29443.61678,11-05-2015 04:05:48,159.6394572,7,1,-0.49994573,3.384072781,0.672739805,2.160162142,2.685743286,7.782857006,-6.48E-05,4.19789192,-1.487422337,4.19789192,,,-1.487422337,,4.197892103
12095,29444.63201,11-05-2015 04:05:49,160.6546902,7,1,-0.499765098,3.384234667,0.672739805,2.16030101,2.685743286,7.783326948,-6.48E-05,4.19092329,-1.487561205,4.19092329,,,-1.487561205,,4.190923485
12096,29445.63231,11-05-2015 04:05:50,161.6549865,7,1,-0.49994573,3.383910894,0.672739805,2.160442039,2.685743286,7.783804189,-9.71E-05,4.183846233,-1.487702234,4.183846233,,,-1.487702234,,4.183846425
12097,29446.64782,11-05-2015 04:05:51,162.6704994,7,1,-0.49994573,3.383910894,0.672739805,2.160583051,2.685743286,7.784281363,-3.24E-05,4.176770001,-1.487843247,4.176770001,,,-1.487843246,,4.176770218
12098,29447.66351,11-05-2015 04:05:52,163.6861828,7,1,-0.49994573,3.383749008,0.672739805,2.160724089,2.685743286,7.784758611,-6.48E-05,4.169692486,-1.487984285,4.169692486,,,-1.487984284,,4.169692706
12099,29448.66353,11-05-2015 04:05:53,164.6862049,7,1,-0.499765098,3.383587122,0.672739805,2.160862956,2.685743286,7.785228499,-0.000129509,4.162723914,-1.488123152,4.162723914,,,-1.488123151,,4.162724138
12100,29449.66366,11-05-2015 04:05:54,165.6863342,7,1,-0.49994573,3.383587122,0.672739805,2.161001841,2.685743286,7.785698433,-6.48E-05,4.155754478,-1.488262036,4.155754478,,,-1.488262036,,4.155754667
12101,29450.67918,11-05-2015 04:05:55,166.7018537,7,1,-0.49994573,3.383425236,0.672739805,2.161142852,2.685743286,7.786175553,-9.71E-05,4.14867828,-1.488403048,4.14867828,,,-1.488403047,,4.14867851
12102,29451.6792,11-05-2015 04:05:56,167.7018766,7,1,-0.499765098,3.383425236,0.672739805,2.161281721,2.685743286,7.786645412,-9.71E-05,4.141709624,-1.488541917,4.141709624,,,-1.488541916,,4.141709842
12103,29452.69479,11-05-2015 04:05:57,168.7174686,7,1,-0.49994573,3.38326335,0.672739805,2.161422756,2.685743286,7.787122578,-9.71E-05,4.134632292,-1.488682951,4.134632292,,,-1.488682951,,4.13463248
12104,29453.6948,11-05-2015 04:05:58,169.7174802,7,1,-1.00005281,3.342306376,0.672739805,2.16165498,2.685743286,7.787900919,-0.008223772,4.122978916,-1.488915175,4.122978916,,,-1.488915175,,4.122979109
12105,29454.71037,11-05-2015 04:05:59,170.7330436,7,1,-1.00005281,3.340201855,0.672739805,2.161937127,2.685743286,7.788843637,-0.008644676,4.108820298,-1.489197323,4.108820298,,,-1.489197322,,4.108820523
12106,29455.72603,11-05-2015 04:06:00,171.748703,7,1,-1.00005281,3.339068651,0.672739805,2.162219301,2.685743286,7.789785982,-0.008871317,4.094660383,-1.489479496,4.094660383,,,-1.489479496,,4.094660581
12107,29456.72605,11-05-2015 04:06:01,172.7487282,7,1,-1.000233412,3.337773561,0.672739805,2.16249713,2.685743286,7.790713469,-0.009097958,4.080718468,-1.489757325,4.080718468,,,-1.489757325,,4.080718678
12108,29457.74165,11-05-2015 04:06:02,173.7643263,7,1,-1.00005281,3.336802244,0.672739805,2.162779287,2.685743286,7.7916551,-0.001392221,4.066559368,-1.490039483,4.066559368,,,-1.490039482,,4.06655959
12109,29458.7573,11-05-2015 04:06:03,174.7799787,7,1,-1.00005281,3.335830927,0.672739805,2.163061467,2.685743286,7.792596517,-0.001068449,4.052399138,-1.490321662,4.052399138,,,-1.490321662,,4.052399347
12110,29459.77288,11-05-2015 04:06:04,175.7955535,7,1,-1.00005281,3.33485961,0.672739805,2.16334361,2.685743286,7.793537559,-0.00093894,4.038240757,-1.490603805,4.038240757,,,-1.490603805,,4.038240961
12111,29460.78841,11-05-2015 04:06:05,176.8110847,7,1,-1.000233412,3.334050179,0.672739805,2.163625742,2.685743286,7.794478337,-0.000874186,4.024082925,-1.490885937,4.024082925,,,-1.490885937,,4.024083127
12112,29461.80382,11-05-2015 04:06:06,177.8264989,7,1,-1.000233412,3.333240747,0.672739805,2.163903562,2.685743286,7.795404518,-0.000809431,4.010141487,-1.491163757,4.010141487,,,-1.491163757,,4.010141676
12113,29462.8042,11-05-2015 04:06:07,178.826878,7,1,-1.00005281,3.332755089,0.672739805,2.164185774,2.685743286,7.796345132,-0.000679922,3.99597964,-1.491445969,3.99597964,,,-1.491445969,,3.995979827
12114,29463.81978,11-05-2015 04:06:09,179.8424541,7,1,-0.999872208,3.331945658,0.672739805,2.164467914,2.685743286,7.797285311,-0.000679922,3.981821359,-1.49172811,3.981821359,,,-1.491728109,,3.981821591
12115,29464.83534,11-05-2015 04:06:10,180.8580177,7,1,-1.00005281,3.331459999,0.672739805,2.164750055,2.685743286,7.798225286,-0.000615168,3.967663114,-1.49201025,3.967663114,,,-1.49201025,,3.967663306
12116,29465.83537,11-05-2015 04:06:11,181.8580513,7,1,0.500268459,3.455140591,0.672852695,2.164798902,2.686132895,7.798388061,0.024250459,3.970876936,-1.491946206,3.970876936,,,-1.491946207,,3.970877086
12117,29466.85051,11-05-2015 04:06:12,182.8731907,7,1,0.500449061,3.459349632,0.672993758,2.164798902,2.686620607,7.798388061,0.025286531,3.9779557,-1.491805143,3.9779557,,,-1.491805144,,3.977955852
12118,29467.85102,11-05-2015 04:06:13,183.8736947,7,1,0.500449061,3.461939812,0.673132792,2.164798902,2.687101762,7.798388061,0.025934076,3.984932623,-1.49166611,3.984932623,,,-1.49166611,,3.9849328
12119,29468.86659,11-05-2015 04:06:14,184.8892694,7,1,0.500268459,3.464206219,0.673273928,2.164798902,2.687590537,7.798388061,0.026516866,3.992015053,-1.491524974,3.992015053,,,-1.491524974,,3.99201523
12120,29469.8822,11-05-2015 04:06:15,185.9048738,7,1,0.500449061,3.466148853,0.673415055,2.164798902,2.688079567,7.798388061,0.002849197,3.99909706,-1.491383846,3.99909706,,,-1.491383847,,3.999097208
12121,29470.89783,11-05-2015 04:06:16,186.9205105,7,1,0.500268459,3.467443943,0.673556188,2.164798902,2.688568858,7.798388061,0.001910257,4.006179334,-1.491242713,4.006179334,,,-1.491242714,,4.006179487
12122,29471.91342,11-05-2015 04:06:17,187.9360996,7,1,0.500449061,3.469062805,0.673697308,2.164798902,2.68905832,7.798388061,0.001586485,4.01326094,-1.491101594,4.01326094,,,-1.491101594,,4.013261114
12123,29472.92863,11-05-2015 04:06:18,188.9513119,7,1,0.500268459,3.470196009,0.673836273,2.164798902,2.6895405,7.798388061,0.001392221,4.020234423,-1.490962629,4.020234423,,,-1.490962629,,4.0202346
12124,29473.92866,11-05-2015 04:06:19,189.9513404,7,1,-1.92E-05,3.431343555,0.673850388,2.164798908,2.689589467,7.798388083,-0.006766796,4.02094243,-1.49094852,4.02094243,,,-1.49094852,,4.020942612
12125,29474.94474,11-05-2015 04:06:20,190.9674175,7,1,-1.92E-05,3.431181669,0.673850388,2.164798917,2.689589467,7.798388114,-0.007155323,4.020941977,-1.490948529,4.020941977,,,-1.490948529,,4.02094216
12126,29475.96027,11-05-2015 04:06:21,191.9829513,7,1,-1.92E-05,3.431181669,0.673850388,2.164798925,2.689589467,7.79838814,-0.007446718,4.020941586,-1.490948537,4.020941586,,,-1.490948537,,4.020941759
12127,29476.9759,11-05-2015 04:06:22,192.9985767,7,1,-1.92E-05,3.431505203,0.673850388,2.164798934,2.689589467,7.798388174,-0.007673407,4.020941098,-1.490948546,4.020941098,,,-1.490948546,,4.020941307
12128,29477.97595,11-05-2015 04:06:23,193.998626,7,1,-1.92E-05,3.431505203,0.673850388,2.164798943,2.689589467,7.798388203,-0.000129509,4.020940672,-1.490948555,4.020940672,,,-1.490948555,,4.020940855
12129,29478.99159,11-05-2015 04:06:24,195.0142663,7,1,-0.000199852,3.431667089,0.673850388,2.16479895,2.689589467,7.798388226,9.71E-05,4.02094034,-1.490948561,4.02094034,,,-1.490948562,,4.020940504
12130,29480.00713,11-05-2015 04:06:25,196.0298106,7,1,-1.92E-05,3.432152748,0.673850388,2.164798961,2.689589467,7.798388264,0.000194216,4.020939774,-1.490948573,4.020939774,,,-1.490948573,,4.020939952
12131,29481.02276,11-05-2015 04:06:26,197.0454344,7,1,-1.92E-05,3.432152748,0.673850388,2.164798973,2.689589467,7.798388307,0.000194216,4.020939147,-1.490948585,4.020939147,,,-1.490948585,,4.02093935
12132,29482.03836,11-05-2015 04:06:27,198.0610353,7,1,-1.92E-05,3.432476521,0.673850388,2.16479898,2.689589467,7.798388331,0.000194263,4.020938796,-1.490948592,4.020938796,,,-1.490948592,,4.020938999
12133,29483.03837,11-05-2015 04:06:28,199.0610518,7,1,-1.92E-05,3.432800293,0.673850388,2.164798986,2.689589467,7.798388349,0.000226641,4.020938528,-1.490948598,4.020938528,,,-1.490948598,,4.020938698
12134,29484.0536,11-05-2015 04:06:29,200.0762727,7,1,-1.92E-05,3.432962179,0.673850388,2.164798995,2.689589467,7.798388381,0.000226641,4.020938063,-1.490948607,4.020938063,,,-1.490948607,,4.020938246
12135,29485.0696,11-05-2015 04:06:30,201.0922812,7,1,-1.92E-05,3.433285952,0.673850388,2.164799004,2.689589467,7.798388411,0.000194263,4.020937629,-1.490948615,4.020937629,,,-1.490948616,,4.020937794
12136,29486.08521,11-05-2015 04:06:31,202.1078823,7,1,-1.92E-05,3.433285952,0.673850388,2.164799014,2.689589467,7.798388448,0.000194263,4.020937081,-1.490948626,4.020937081,,,-1.490948626,,4.020937292
12137,29487.08524,11-05-2015 04:06:32,203.1079171,7,1,-1.92E-05,3.433609724,0.673850388,2.164799025,2.689589467,7.798388484,0.000194263,4.020936558,-1.490948637,4.020936558,,,-1.490948637,,4.02093674
12138,29488.10086,11-05-2015 04:06:33,204.1235353,7,1,-1.92E-05,3.43377161,0.673850388,2.164799034,2.689589467,7.798388515,0.000161886,4.020936108,-1.490948646,4.020936108,,,-1.490948646,,4.020936289
